SMILES,ID
CN(CCOCCOCCCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O)Cc1ccc(-n2cc(NC(=O)c3coc(-c4ccncc4)n3)c(C(N)=O)n2)cc1,1976
O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCN4CCN(Cc5ccc6nc(NC(=O)c7cccc(C(F)(F)F)c7)n([C@H]7CC[C@@H](CO)CC7)c6c5)CC4)cc3C2=O)C(=O)N1,1978
O=C1CCC(N2C(=O)c3ccc(OCCOCCOCCOCCN4CCN(Cc5ccc6nc(NC(=O)c7cccc(C(F)(F)F)c7)n([C@H]7CC[C@@H](CO)CC7)c6c5)CC4)cc3C2=O)C(=O)N1,1979
O=C1CCC(N2C(=O)c3ccc(N4CCC(CN5CCN(Cc6ccc7nc(NC(=O)c8cccc(C(F)(F)F)c8)n([C@H]8CC[C@@H](CO)CC8)c7c6)CC5)CC4)cc3C2=O)C(=O)N1,1980
O=C1CCC(N2C(=O)c3ccc(OC4CCC(CN5CCN(Cc6ccc7nc(NC(=O)c8cccc(C(F)(F)F)c8)n([C@H]8CC[C@@H](CO)CC8)c7c6)CC5)CC4)cc3C2=O)C(=O)N1,1983
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1984
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1985
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1986
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1987
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCC(F)(F)CCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1988
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCCCCOc2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)C(C)(C)C)cc1,1989
CCC(=O)N1CCN(c2nc(NCCC(=O)N(C)CCOCCOCCOCCOCCOc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc23)CC1,1998
COc1cc(/N=N/c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)cc(OC)c1OCC(=O)NCCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2c(sc(C)c2C)-n2c(C)nnc21,2023
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCNC(=O)COc1ccc(/N=N/c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,2024
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2ccc(/N=N/c3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)cc2)c1,2026
Cc1ncsc1-c1ccc2c(c1)OCCOC[C@@H](NC(=O)C[C@@H]1N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)COCCOCCOCC(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H](O)C[C@H]1C(=O)NC2,2027
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCN4CCN(c5ccc(-c6ccc7c(c6)C(=O)N(C(C(=O)Nc6nccs6)c6ccccc6O)C7)cn5)CC4)c3C2=O)C(=O)N1,2028
CC(O)(COc1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,2032
CN1C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)C1(C)c1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1,2034
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(OCCOCCOCCOCCOc2cccc3c2CN([C@H]2CCC(=O)NC2=O)C3=O)cc1,2036
O=C1CCC(N2C(=O)c3ccc(N4CCN(CCCO[C@H]5C[C@H](Oc6ccc7c(c6)Sc6cc([N+](=O)[O-])ccc6N7)C5)CC4)cc3C2=O)C(=O)N1,2049
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CN2CCN(CCN3CCC(O[C@H]4C[C@H](Oc5ccc6c(c5)Sc5cc([N+](=O)[O-])ccc5N6)C4)CC3)CC2)C(C)(C)C)cc1,2050
O=C1CCC(N2C(=O)c3cccc(NCCCC(=O)N4CCN(c5ccc(C(=O)Nc6n[nH]c7ccc(Cc8cc(F)cc(F)c8)cc67)c(NC6CCOCC6)c5)CC4)c3C2=O)C(=O)N1,2051
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCC(=O)N4CCN(c5ccc(C(=O)Nc6n[nH]c7ccc(Cc8cc(F)cc(F)c8)cc67)c(NC6CCOCC6)c5)CC4)cc3C2=O)C(=O)N1,2052
O=C(CN1CCN(c2cccc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)n2)CC1)NCCNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,2053
O=C1CCC(N2C(=O)c3ccc(NCCN4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)cc3C2=O)C(=O)N1,2054
O=C(CN1CCN(c2cccc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)n2)CC1)NCCOCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,2055
O=C(CN1CCN(c2cccc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)n2)CC1)NCCOCCNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,2056
O=C1CCC(N2C(=O)c3ccc(NCCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)cc3C2=O)C(=O)N1,2057
O=C1CCC(N2C(=O)c3ccc(N4CC(C(=O)N5CCN(c6cccc(-c7cnc8ccc(N9CCC[C@@H]9c9cccc(F)c9)nn78)n6)CC5)C4)cc3C2=O)C(=O)N1,2058
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2F)C(C)(C)C)cc1,2060
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCCOCCCCOc2ccc(N3C(=S)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)cc2F)C(C)(C)C)cc1,2062
Cc1ccc(C(=O)NCCCCc2cn(CC[C@H]([NH3+])C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)nn2)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O.[Cl-],2072
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCNc2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C(C)(C)C)cc1,2073
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCC#Cc2ccc(OCCCc3sc(N4CCc5cccc(C(=O)Nc6nc7ccccc7s6)c5C4)nc3C(=O)O)cc2)C(C)(C)C)cc1,2074
NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)C2)c1N,2075
COc1cc(C(=O)NCCOCCOCCOCCC(=O)Nc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1,2076
COc1cc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1,2077
O=C1CCC(N2C(=O)c3cccc(NCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2104
O=C1CCC(N2C(=O)c3cccc(NCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2105
O=C1CCC(N2C(=O)c3cccc(NCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2106
O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2107
O=C1CCC(N2C(=O)c3cccc(NCCCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2108
O=C1CCC(N2C(=O)c3cccc(NCCCCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2109
O=C1CCC(N2C(=O)c3cccc(NCCCCCCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2110
O=C1CCC(N2C(=O)c3cccc(NCCOCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2111
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2112
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2113
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCC(=O)N4CCN(c5cccc(-c6cnc7ccc(N8CCC[C@@H]8c8cccc(F)c8)nn67)n5)CC4)c3C2=O)C(=O)N1,2114
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2115
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2116
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCOCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2117
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2121
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2122
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2123
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2124
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCNC(=O)CCC(=O)N2CCN([C@H]3CC[C@@H](Nc4ncnn5ccc(C(C)C)c45)CC3)CC2)C(C)(C)C)cc1,2125
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2133
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2134
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2135
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2136
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2137
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2138
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2139
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2140
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2141
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2142
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2143
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2144
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2145
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2146
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2147
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCCNCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2148
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCN(C)CCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2149
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCNCCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2150
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNCCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2151
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCCNCCCCONC(=O)c2ccc(F)c(F)c2Nc2ccc(I)cc2F)C(C)(C)C)cc1,2152
O=C1CCC(N2C(=O)c3cccc(NCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2153
O=C1CCC(N2C(=O)c3cccc(NCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2154
O=C1CCC(N2C(=O)c3cccc(NCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2155
O=C1CCC(N2C(=O)c3cccc(NCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2156
O=C1CCC(N2C(=O)c3cccc(NCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2157
O=C1CCC(N2C(=O)c3cccc(NCCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2158
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2159
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2160
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2161
O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)c3C2=O)C(=O)N1,2162
O=C1CCC(N2C(=O)c3ccc(NCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2163
O=C1CCC(N2C(=O)c3ccc(NCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2164
O=C1CCC(N2C(=O)c3ccc(NCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2165
O=C1CCC(N2C(=O)c3ccc(NCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2166
O=C1CCC(N2C(=O)c3ccc(NCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2167
O=C1CCC(N2C(=O)c3ccc(NCCCCCCCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2168
O=C1CCC(N2C(=O)c3ccc(NCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2169
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2170
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2171
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2172
O=C1CCC(N2C(=O)c3ccc(NCCOCCOCCOCCOCCOCCNCCCONC(=O)c4ccc(F)c(F)c4Nc4ccc(I)cc4F)cc3C2=O)C(=O)N1,2173
CCN(c1cc(-c2ccc(CN3CCN(CCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2183
CCN(c1cc(-c2ccc(CN3CCN(CCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2184
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2185
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2186
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2187
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2188
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2189
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2190
CCN(c1cc(-c2ccc(CN3CCN(CCCCCCCCCCCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2191
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2192
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2193
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2194
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2195
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2196
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCC(=O)N2CC(Nc3cc(C(=O)NC[C@H](O)CN4CCc5ccccc5C4)ncn3)C2)C(C)(C)C)cc1,2197
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)c2cc3c(cc2CS(C)(=O)=O)-c2cn(C)c(=O)c4[nH]cc(c24)CN3c2ncc(F)cc2F)C(C)(C)C)c(OC2CCNCC2)c1,2200
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCNC(=O)c2cc3c(cc2CS(C)(=O)=O)-c2cn(C)c(=O)c4[nH]cc(c24)CN3c2ncc(F)cc2F)C(C)(C)C)c(OC2CCNCC2)c1,2201
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(N)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,2204
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCNC(=O)C[C@@H]2N=C(c3ccc(C#CCN)cc3)c3c(sc(C)c3C)-n3c(C)nnc32)C(C)(C)C)cc1,2205
