PROTAC SMILES,POI Ligand SMILES with direction,E3 Binder SMILES with direction,Linker SMILES with direction,POI Ligand SMILES,E3 Binder SMILES,Linker SMILES,PROTAC ID,POI Ligand ID,E3 Binder ID,Linker ID,Notes
COc1ncc(-c2ccc3ncc(-c4nnc(-c5ccccc5C(=O)NCCCCCCCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCc5ccc(-c6scnc6C)cc5)C(C)(C)C)o4)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2ccc3ncc(-c4nnc([*:1])o4)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(NCCCCCCCC(=O)[*:2])c1ccccc1[*:1],COc1ncc(-c2ccc3ncc(-c4nnco4)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCCCCNC(=O)c1ccccc1,bae1644fdaa9db72b71727773972d962d8f589b94f15c02c7084f13a6c8bd177,5b1af1b9c407637f7830e6f5699c8eab9c0e161225c792597c6e8949795b9920,2d3021261081039315eaa3a025d0603825b75e9ca7661d225b0f00eee37ebaea,074d7325e258795a458ba24bf04cfdf4fd24be8e6253f5e48967fcc531dd90cd,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=True)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCN[*:1])CCN[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCN,7eb42fff494db4bd6f12701e9ce32d34ae87068d4a40c669408cafe724108c99,e5e788c9a471aca507778d1bda3401a4f9105e15615de30754e7c9812bca0498,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,2925f40c3cd8a1e46b563c69f4a5fc17ed2616bd3d438a26a02b70f445c94930,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCN[*:2])CCN[*:1],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCN,0ffaa0a917659d667858dc598eed6343e11008f8f0c2f6fa3154b812a0ffdad2,e5e788c9a471aca507778d1bda3401a4f9105e15615de30754e7c9812bca0498,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,159990ab90b4cf664699fa0a5594e9b42627ab6a4f83d48bcbf715fa0f96771e,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCN[*:1])CCCN[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCN,acee0c8a9fb4a5bcd13c9f5703259de638ed08bda8ab5e93c81a5d52a3bd6179,e5e788c9a471aca507778d1bda3401a4f9105e15615de30754e7c9812bca0498,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,f5bc41e1fa40351382bf33fb0462881a6a65449db71e6e59320b4cb7a3fee897,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCCN[*:2])CCCN[*:1],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCCN,49b2fcc4452257718e08ef7ad123ac753a0c5e449b0fafd843960294975a7c33,e5e788c9a471aca507778d1bda3401a4f9105e15615de30754e7c9812bca0498,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,0ade4962659be9ff0caa87ebf91fc5cbc4284f7c83fee579bb03c7ccb4634b45,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCCCCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,C(CCCCN[*:1])CCCCN[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1C,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCCCCN,f29d97821b842bd694a51e7908abd72d1755afe0604c4df3d5bafc6fd12f947e,e5e788c9a471aca507778d1bda3401a4f9105e15615de30754e7c9812bca0498,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,b77ca26acc8e697f1827edb2cc09c86dbafbe35fd43dcb8cf1ae5ecfba61bffd,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)NCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CO[*:2])NCCN[*:1],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCNC(=O)CO,f7201026046ef645a2f6525c29a35d029d9dd1ed0f066be1ae2ac0de4f3cb032,15f25fdbc3f3b1439a20a7d54dfcdadf207ada9b261a915e437092339fd86c87,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,b9950a5eee2b90ecd3fddc1628a1149abade59e66b90612a1a8d06984ab183fe,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CO[*:2])NCCCN[*:1],COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCNC(=O)CO,1f63e790350222df6c83025bc440e0ac49a86ebec4906b665cebc72749e8dae5,1e1bdc0b2bbb39cc542df97abac8604228f245f6886c4ebee09d4cc037b6e934,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,d47f790361a2728ec2d6e760b4ba176aeddf212c7dbbfb5dc3826c5df5d1b242,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CO[*:2])NCCCCCN[*:1],COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCNC(=O)CO,cc96c3f9c1f848a15a5e7c6590396c5ec59ef78035a8b8fde6267f5a592fb0ee,1e1bdc0b2bbb39cc542df97abac8604228f245f6886c4ebee09d4cc037b6e934,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,7fc9f9efe013defaf4f59be08e493eee0f5e95e423f6afa4be3bba855ca9ff9b,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)NCCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC(=O)[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CO[*:2])NCCCCCCN[*:1],COc1cc(OCc2ccc(-c3ccccc3)c(C)c2)cc(OC)c1CNCC=O,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCNC(=O)CO,7f7763e0fe1f4f3e727c77867b113f8a2dcd6a7c2d3ee71966429b97887015e9,1e1bdc0b2bbb39cc542df97abac8604228f245f6886c4ebee09d4cc037b6e934,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,809b2c73d85e750561e3a691a79c828d95595de45d1af0eab8359ee56f207e35,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CC[*:1])NCCCNC(=O)CO[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CCC(=O)NCCCNC(=O)CO,04a4dd996667e53297a9d2673313219a332176a836912175fd75b63966b96b99,5fd99ccb2148f7c21811fc4cc665a1bcafc532903c79fa89e0d6db9675d5a5b2,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,e86915d49d7b96ff0eb4feec79eaa5121f53acef316d84088011a3613e9d0c8c,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CC[*:1])NCCCCNC(=O)CO[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CCC(=O)NCCCCNC(=O)CO,1f022024220d1967b906c492deb4a8eade1219ec4ef931f61cfa2705e004f82c,5fd99ccb2148f7c21811fc4cc665a1bcafc532903c79fa89e0d6db9675d5a5b2,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,a18a20a08395fc93960dd652dd6896fa1bfa66f6aa6dca4df9a4e04396fa08ae,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCCC(=O)NCCCCCCNC(=O)COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[*:1],O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CC[*:1])NCCCCCCNC(=O)CO[*:2],COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CCC(=O)NCCCCCCNC(=O)CO,56eea41ce2a20aae87af3d6d1c4fbaf5832c5114a65b06f190bf6466f2fc52f8,5fd99ccb2148f7c21811fc4cc665a1bcafc532903c79fa89e0d6db9675d5a5b2,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,81ecdb5fd2ee0f33d06c62246ac6767b36b5ee109edd6b2a2d0774713e2394f9,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN([*:1])CC1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CCC(=O)[*:1])NCCCCN[*:2],COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCNCC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCNC(=O)CCC=O,9a3429d84a740505d44d2259222804f4d2f89959d20e6f8b7b2d91c6b39106d4,8c1cbd6b6250436d521001db03c0549a0089a12e0a10169727ddf8001509d6d6,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,f4837d018448aed1eebb2aa3c608c85a7e9f55d5993066be8e94e6edfce2517b,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)NCCCCCCNc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN([*:1])CC1,O=C1CCC(N2C(=O)c3cccc([*:2])c3C2=O)C(=O)N1,O=C(CCC(=O)[*:1])NCCCCCCN[*:2],COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCNCC1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NCCCCCCNC(=O)CCC=O,cdc799af192d3103294f86dd708f3c71c44756025647dfbfb8a053fccc755985,8c1cbd6b6250436d521001db03c0549a0089a12e0a10169727ddf8001509d6d6,c73c9c28ffb34a4d5231a400cd1fe3b0c2b242c7c9ffc77163e4f78dca41fac7,1414745986087ab95cce847f1324d47866dab1f0e384cbdade4a243f050a2489,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=False)(amide_bonds_fixed=False)(ester_bonds_fixed=False)(step=4)
COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)N2CCN(CC(=O)NCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)CC1,COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC(=O)[*:1])CC1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,O=C(CN1CCN([*:1])CC1)NCCCCCC[*:2],COc1cc(Cl)c(-c2cc(Cl)ccc2Cl)cc1C(=O)N1CCN(C(=O)CCC=O)CC1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCNC(=O)CN1CCNCC1,e98e830fe147a26222db2a8756898bb39a1b6669b12eb1c87567a63f3351e826,4a56b63451c4ae965e8cae0a00782d45f317b85154feef483c983ca605cbe542,349bf21184e20e8b30b3478c6cb7238fa1b5b5291070ba5fbaecb8db7c6746eb,b3cc036ce65d9e5b887c6f2e4ceeff45012974ea8fcd84090bd75dfd3cd325c2,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=False)(matching_e3=True)(matching_linker=True)(non_perfect_e3_match=True)(amide_bonds_fixed=True)(ester_bonds_fixed=False)(step=4)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOC(C)C4)n3)cc2)C(C)(C)C)cc1,CC1CN(c2nc(-c3ccc([*:1])cc3)cs2)CCO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CC1CN(c2nc(-c3ccccc3)cs2)CCO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,e7d26e4f4d0a0b86483634293f9cc823a9b1266d6be7124b40fc5c46a46ff54f,11c851bb03e65602a208c71463bbdf2a0fc9f48f914a094191ad1c7c263d6963,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOCC4C)n3)cc2)C(C)(C)C)cc1,CC1COCCN1c1nc(-c2ccc([*:1])cc2)cs1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CC1COCCN1c1nc(-c2ccccc2)cs1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,8f235a8098ab819e839ce3f0c77e57c11869ff34d681880d21ecf682438c92f2,9e9eb60cb6af20ba0347021484af16ae7e266e63b35f2093230a48e90368df8d,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC(C)OC(C)C4)n3)cc2)C(C)(C)C)cc1,CC1CN(c2nc(-c3ccc([*:1])cc3)cs2)CC(C)O1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CC1CN(c2nc(-c3ccccc3)cs2)CC(C)O1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,278b909db5e150a51e0b59b69a93cd4433141f5b6ff10a37202ea4217e428ce7,5a8175339012c29e77e075536e0871b01db4575e91cf4e8809baaad453333109,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CC(C)OCC4C)n3)cc2)C(C)(C)C)cc1,CC1CN(c2nc(-c3ccc([*:1])cc3)cs2)C(C)CO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CC1CN(c2nc(-c3ccccc3)cs2)C(C)CO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,59987f03f82a0f382993781eb4efb8862acb3f3a8c893e6114ba083c6cd5f55e,8081c8cae0045bc3727d767691037a651021dec43a4c097130e7824e37d93e7a,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(-c3csc(N4CCOC(C)(C)C4)n3)cc2)C(C)(C)C)cc1,CC1(C)CN(c2nc(-c3ccc([*:1])cc3)cs2)CCO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CC1(C)CN(c2nc(-c3ccccc3)cs2)CCO1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,3b9b7ced8f0861f400835110a28a92ad16ff1eb6df2792032460ff3d03a692c4,4a958a3297d11074d2a6752ac5f80f8a86380ad5c2ccbe2917702b6abe87fd72,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
CCC1COCCN1c1nc(-c2ccc(OCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)cc2)cs1,CCC1COCCN1c1nc(-c2ccc([*:1])cc2)cs1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCCCO[*:1])[*:2],CCC1COCCN1c1nc(-c2ccccc2)cs1,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCCCO,7a54da6b920d7813807639f18482eb60d9ab5ac156b7c8bde35b23e5c82bb242,b8427e20725f6902798edb99ac8ed945b7470aef8484c40ffd6c1fe67a50a52f,cf4457150f1873ce6ef20e6f354cf324cc8e8eba9ec8f32c4e913aaf6ab6052c,179988a85a1e1e6099c7982114bb8e3dc9fdad5622def4413352357bd2369095,(max_iter_on_linkers=0)(map_with_substr_and_linker_matching=True)(morgan_radius=2)(morgan_fp_size=2048)(matching_poi=True)(matching_e3=False)(matching_linker=True)(non_perfect_poi_match=True)(step=4)
